mscript1	dataset1	taxon1	mscript2	dataset2	taxon2	count
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Heterochone_calyx	1
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Hydra_magnipapillata	1
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Hydra_vulgaris	1
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Hydractinia_echinata	2
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Ixodes_scapularis	3
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Leucetta_chagosensis	3
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Lubomirskia_baicalensis	2
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Metridium_senile	2
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Mnemiopsis_leidyi	6
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Molgula_tectiformis	2
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Monosiga_brevicollis	2
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Monosiga_ovata	1
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Nasonia_vitripennis	2
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Nematostella_vectensis	3
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Oopsacas_minuta	1
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Pachydictyum_globosum	1
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Pedicellina_cernua	2
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Petromyzon_marinus	3
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Pleurobrachia_pileus	3
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Proterospongia_sp.	1
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Saccoglossus_kowalevskii	1
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Scutigera_coleoptrata	1
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Strongylocentrotus_purpuratus	2
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Suberites_domuncula	2
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Sycon_ciliatum	1
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Sycon_raphanus	1
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Trichoplax_H4	1
Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	Nosenko2013	nonribosomal_9187_smatrix	Tubifex_tubifex	1
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Chang2015	Chang2015	Branchiostoma_floridae	1
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Dunn2008	Dunn2008	Branchiostoma_floridae	1
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Acropora_millepora	2
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Amphimedon_queenslandica	3
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Anoplodactylus_eroticus	2
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Aplysia_californica	3
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Asbestopluma_sp	1
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	1
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	35
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	6
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	1
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Carteriospongia_foliascens	1
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Ciona_intestinalis	2
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Clytia_hemisphaerica	3
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Crassostrea_gigas	4
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Crateromorpha_meyeri	2
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Danio_rerio	5
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Daphnia_pulex	4
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Ephydatia_muelleri	2
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Euprymna_scolopes	1
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Helobdella_robusta	4
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Hydra_magnipapillata	2
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Ixodes_scapularis	6
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Leucetta_chagosensis	2
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Lubomirskia_baicalensis	1
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Metridium_senile	3
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Mnemiopsis_leidyi	2
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Molgula_tectiformis	4
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Nasonia_vitripennis	4
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Nematostella_vectensis	4
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Oscarella_carmela	2
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Oscarella_lobularis	1
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Oscarella_sp	2
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Pachydictyum_globosum	1
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Pedicellina_cernua	3
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Petromyzon_marinus	5
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Pleurobrachia_pileus	1
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Podocoryne_carnea	1
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Porites	1
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Saccoglossus_kowalevskii	5
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Spizellomyces_punctatus	1
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Strongylocentrotus_purpuratus	2
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Suberites_domuncula	1
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Sycon_ciliatum	3
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Sycon_raphanus	1
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Trichoplax_H4	1
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Trichoplax_adhaerens	2
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Tubifex_tubifex	2
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Nosenko2013	nonribosomal_9187_smatrix	Xenoturbella_bocki	2
Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	Simion2017	supermatrix_97sp_401632pos_1719genes	Branchiostoma_floridae	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Chang2015	Chang2015	Capitella_teleta	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Dunn2008	Dunn2008	Capitella_teleta	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Acropora_hyacinthus	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Acropora_millepora	4
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Acropora_palmate	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Amoebidium_parasiticum	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Amphimedon_queenslandica	4
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Anoplodactylus_eroticus	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Aplysia_californica	4
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Asbestopluma_sp	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Beroe_sp	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	6
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	32
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	2
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Carteriospongia_foliascens	2
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Ciona_intestinalis	2
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Clytia_hemisphaerica	3
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Crassostrea_gigas	6
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Crateromorpha_meyeri	3
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Danio_rerio	6
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Daphnia_pulex	5
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Ephydatia_muelleri	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Euprymna_scolopes	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Helobdella_robusta	5
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Hydra_magnipapillata	3
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Ixodes_scapularis	7
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Leucetta_chagosensis	3
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Lubomirskia_baicalensis	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Metridium_senile	3
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Mnemiopsis_leidyi	2
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Molgula_tectiformis	5
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Monosiga_brevicollis	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Monosiga_ovata	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Nasonia_vitripennis	4
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Nematostella_vectensis	5
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Oscarella_carmela	2
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Oscarella_lobularis	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Oscarella_sp	2
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Pedicellina_cernua	5
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Pediculus_humanus_capitis	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Petromyzon_marinus	6
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Pleurobrachia_pileus	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Podocoryne_carnea	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Porites	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Saccoglossus_kowalevskii	5
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Scutigera_coleoptrata	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Spizellomyces_punctatus	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Strongylocentrotus_purpuratus	2
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Suberites_domuncula	3
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Sycon_ciliatum	2
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Sycon_raphanus	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Tethya_wilhelma	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Trichoplax_H4	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Trichoplax_adhaerens	2
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Tubifex_tubifex	3
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Nosenko2013	nonribosomal_9187_smatrix	Xenoturbella_bocki	2
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Ryan2013	est.opisthokonta	Capitella_teleta	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Simion2017	supermatrix_97sp_401632pos_1719genes	Capitella_teleta	1
Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	Whelan2015	Dataset1_FullData	Capitella_teleta	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Chang2015	Chang2015	Capsaspora_owczarzaki	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Acropora_hyacinthus	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Acropora_millepora	2
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Acropora_palmate	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Amoebidium_parasiticum	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Amphimedon_queenslandica	2
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Anoplodactylus_eroticus	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Aplysia_californica	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Astrosclera_willeyana	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Branchiostoma_floridae	2
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Capitella_sp	3
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	31
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Carteriospongia_foliascens	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Ciona_intestinalis	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Clytia_hemisphaerica	3
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Crassostrea_gigas	3
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Crateromorpha_meyeri	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Danio_rerio	3
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Daphnia_pulex	2
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Ephydatia_muelleri	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Helobdella_robusta	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Hydra_magnipapillata	3
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Hydra_vulgaris	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Hydractinia_echinata	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Ixodes_scapularis	3
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Leucetta_chagosensis	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Metridium_senile	3
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Molgula_tectiformis	2
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Monosiga_brevicollis	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Nasonia_vitripennis	2
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Nematostella_vectensis	3
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Oopsacas_minuta	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Oscarella_carmela	2
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Oscarella_lobularis	3
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Oscarella_sp	3
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Pedicellina_cernua	2
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Petromyzon_marinus	3
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Podocoryne_carnea	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Porites	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Saccoglossus_kowalevskii	3
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Scutigera_coleoptrata	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Spizellomyces_punctatus	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Strongylocentrotus_purpuratus	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Suberites_domuncula	2
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Sycon_ciliatum	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Trichoplax_H4	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Trichoplax_adhaerens	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Nosenko2013	nonribosomal_9187_smatrix	Xenoturbella_bocki	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Simion2017	supermatrix_97sp_401632pos_1719genes	Capsaspora_owczarzaki	1
Nosenko2013	nonribosomal_9187_smatrix	Capsaspora_owczarzaki	Whelan2015	Dataset1_FullData	Capsaspora_owczarzaki	1
Nosenko2013	nonribosomal_9187_smatrix	Carteriospongia_foliascens	Moroz2014	ED3a	Carteriospongia_foliascens	1
Nosenko2013	nonribosomal_9187_smatrix	Carteriospongia_foliascens	Nosenko2013	nonribosomal_9187_smatrix	Acropora_hyacinthus	1
Nosenko2013	nonribosomal_9187_smatrix	Carteriospongia_foliascens	Nosenko2013	nonribosomal_9187_smatrix	Acropora_millepora	1
Nosenko2013	nonribosomal_9187_smatrix	Carteriospongia_foliascens	Nosenko2013	nonribosomal_9187_smatrix	Acropora_palmate	1
